sl.no,Pick_Time
8196,11.6684
8197,10.317437
8198,13.7556505
8199,19.489323
8200,16.835571
8201,10.071609
8202,19.496471
8203,14.175406
8204,13.71223
8205,15.867545
8206,11.414122
8207,7.069536
8208,8.311562
8209,8.638009
8210,11.974816
8211,19.769478
8212,10.528152
8213,16.736721
8214,19.592377
8215,11.500735
8216,24.198555
8217,15.296171
8218,9.203209
8219,18.975769
8220,9.331224
8221,15.782531
8222,12.53617
8223,39.327847
8224,23.212845
8225,15.925065
8226,14.142455
8227,13.066421
8228,21.875061
8229,11.891378
8230,25.159775
8231,35.332127
8232,8.772246
8233,13.0677
8234,14.213747
8235,11.284313
8236,18.924946
8237,12.850305
8238,11.730737
8239,11.63843
8240,11.145913
8241,20.114197
8242,13.95736
8243,9.466889
8244,18.655907
8245,16.030325
8246,8.305444
8247,14.057944
8248,13.805568
8249,15.358773
8250,13.678999
8251,12.585525
8252,12.36856
8253,15.2040205
8254,13.946454
8255,12.3686
8256,15.874901
8257,17.144878
8258,12.989864
8259,18.328392
8260,7.4278173
8261,13.973271
8262,17.347012
8263,19.183048
8264,10.0744505
8265,20.59745
8266,13.320556
8267,14.098792
8268,13.729191
8269,10.344243
8270,13.427176
8271,18.374733
8272,17.67273
8273,10.164823
8274,18.42809
8275,16.415562
8276,12.03086
8277,18.748917
8278,10.843542
8279,10.557792
8280,11.328511
8281,15.3713
8282,16.921192
8283,9.153001
8284,10.039945
8285,16.623669
8286,13.482725
8287,19.724121
8288,31.786682
8289,16.303585
8290,15.237731
8291,11.052968
8292,14.326376
8293,15.02244
8294,13.522761
8295,17.128223
8296,19.825352
8297,13.697091
8298,20.577377
8299,14.049624
8300,11.612498
8301,12.380067
8302,14.163234
8303,11.848613
8304,12.498587
8305,22.653519
8306,13.387985
8307,9.747846
8308,16.380772
8309,9.603976
8310,8.454096
8311,18.356441
8312,17.531311
8313,16.062807
8314,7.329619
8315,14.965588
8316,21.588814
8317,15.634236
8318,17.572926
8319,12.800569
8320,8.380474
8321,15.535889
8322,12.54884
8323,18.888023
8324,17.247948
8325,16.60075
8326,17.32447
8327,18.770542
8328,8.65393
8329,11.550012
8330,18.53769
8331,17.980911
8332,13.641265
8333,16.947803
8334,8.697133
8335,16.034203
8336,13.71584
8337,14.394088
8338,26.931683
8339,13.032926
8340,14.820476
8341,8.784993
8342,13.180416
8343,13.526114
8344,12.367762
8345,14.467467
8346,21.343323
8347,14.739745
8348,10.227527
8349,16.793587
8350,10.768924
8351,11.274855
8352,11.033284
8353,16.153276
8354,18.531452
8355,11.688295
8356,14.109645
8357,12.593585
8358,9.121546
8359,11.35272
8360,23.450756
8361,16.863087
8362,14.137612
8363,11.274568
8364,10.852529
8365,14.08935
8366,15.233151
8367,17.705452
8368,26.572678
8369,14.563766
8370,33.347694
8371,37.104412
8372,13.8885565
8373,13.743827
8374,10.483287
8375,19.87682
8376,14.625083
8377,11.835143
8378,14.396581
8379,12.095713
8380,19.82322
8381,20.241875
8382,10.431609
8383,30.929394
8384,21.021301
8385,14.33808
8386,24.55904
8387,15.732957
8388,14.761018
8389,14.981156
8390,8.559166
8391,27.747952
8392,14.676794
8393,17.986664
8394,14.804489
8395,12.250815
8396,21.845108
8397,11.66899
8398,18.563095
8399,22.60347
8400,23.999836
8401,13.398483
8402,17.506134
8403,10.001435
8404,16.099468
8405,13.705882
8406,13.469743
8407,14.968307
8408,13.006225
8409,14.597089
8410,13.226814
8411,11.194102
8412,19.502121
8413,35.560352
8414,18.247116
8415,10.989476
8416,21.836025
8417,14.178916
8418,15.488887
8419,15.683931
8420,12.939565
8421,8.985293
8422,10.067054
8423,23.032242
8424,19.090286
8425,14.976531
8426,13.263879
8427,14.234565
8428,12.435756
8429,17.791775
8430,4.835573
8431,12.883566
8432,10.378538
8433,12.511153
8434,16.197416
8435,11.633477
8436,8.695041
8437,18.270771
8438,9.948453
8439,17.297192
8440,19.745613
8441,9.876092
8442,7.9186954
8443,33.91473
8444,5.9369135
8445,11.281098
8446,15.473418
8447,11.362895
8448,17.342628
8449,12.3787155
8450,8.603723
8451,14.510245
8452,18.170612
8453,15.827572
8454,10.601705
8455,14.269498
8456,14.251735
8457,14.923135
8458,10.303858
8459,16.388226
8460,16.73154
8461,13.950051
8462,14.300632
8463,10.5137
8464,22.333744
8465,18.282574
8466,2.895831
8467,14.294142
8468,16.833138
8469,21.111435
8470,13.023967
8471,15.282315
8472,19.95654
8473,11.566394
8474,11.726656
8475,18.377575
8476,26.489353
8477,10.759797
8478,16.483173
8479,15.564808
8480,12.427048
8481,16.4948
8482,8.398126
8483,16.14198
8484,9.489839
8485,19.41198
8486,14.611548
8487,15.437837
8488,21.04887
8489,25.492706
8490,18.28172
8491,22.392502
8492,11.460578
8493,11.731479
8494,11.885818
8495,8.518419
8496,17.636013
8497,22.334389
8498,13.621239
8499,8.905713
8500,19.453941
8501,10.996907
8502,17.397644
8503,16.08065
8504,19.50082
8505,17.837059
8506,23.63123
8507,12.242966
8508,15.436315
8509,14.596185
8510,19.384243
8511,12.57128
8512,17.288563
8513,15.18435
8514,14.761905
8515,10.32084
8516,23.781544
8517,25.171673
8518,16.626785
8519,15.848202
8520,21.672447
8521,13.459319
8522,7.4456806
8523,7.3168287
8524,21.072891
8525,18.916367
8526,11.270286
8527,7.2770357
8528,15.325931
8529,16.486168
8530,23.425213
8531,17.475464
8532,8.391071
8533,10.683187
8534,30.025497
8535,11.678604
8536,17.217392
8537,13.796168
8538,18.462154
8539,24.156494
8540,17.50124
8541,11.542688
8542,13.278508
8543,16.159534
8544,10.280646
8545,16.03458
8546,12.693414
8547,16.559479
8548,18.513721
8549,14.63092
8550,12.936743
8551,18.59681
8552,14.446458
8553,22.786835
8554,13.900952
8555,18.164589
8556,28.634151
8557,20.075474
8558,12.005704
8559,15.333974
8560,15.115429
8561,16.01514
8562,21.203232
8563,9.753516
8564,10.47291
8565,10.020765
8566,15.103013
8567,18.169735
8568,23.590511
8569,17.787937
8570,14.1498575
8571,11.10249
8572,14.321227
8573,20.814121
8574,15.216994
8575,11.969232
8576,11.965993
8577,14.24147
8578,11.566154
8579,12.27497
8580,10.958633
8581,16.191196
8582,15.354943
8583,15.239665
8584,13.209029
8585,13.216355
8586,12.834567
8587,14.272941
8588,10.233736
8589,11.8045025
8590,31.82896
8591,17.318336
8592,11.708517
8593,9.332705
8594,9.496516
8595,13.492434
8596,19.610413
8597,14.821218
8598,9.949144
8599,13.350795
8600,13.990954
8601,11.210113
8602,31.077354
8603,17.452595
8604,18.038467
8605,30.16674
8606,21.513958
8607,10.40471
8608,12.025218
8609,15.290931
8610,11.112582
8611,16.46091
8612,9.080702
8613,12.758694
8614,11.626504
8615,17.961838
8616,11.295492
8617,14.845625
8618,14.462717
8619,12.046397
8620,18.947678
8621,19.08902
8622,20.22647
8623,10.001579
8624,15.575485
8625,12.027069
8626,12.591151
8627,26.852722
8628,10.572049
8629,15.132338
8630,21.755608
8631,15.415458
8632,23.395733
8633,13.934003
8634,18.086262
8635,14.668784
8636,9.4105215
8637,11.634845
8638,11.392305
8639,9.115527
8640,33.137917
8641,16.275707
8642,9.096771
8643,11.989086
8644,14.660378
8645,20.865757
8646,16.123327
8647,22.24802
8648,17.337006
8649,11.414355
8650,9.549073
8651,16.012802
8652,16.482689
8653,14.467759
8654,9.642673
8655,14.155469
8656,23.440609
8657,8.624403
8658,13.608348
8659,12.1528425
8660,10.464113
8661,6.441449
8662,13.324523
8663,18.895573
8664,17.488682
8665,18.706726
8666,9.18221
8667,13.795072
8668,11.75122
8669,19.724049
8670,13.320588
8671,14.621276
8672,10.854315
8673,27.412933
8674,14.098797
8675,16.488731
8676,12.184421
8677,19.731201
8678,14.07722
8679,10.0246935
8680,21.072544
8681,21.781456
8682,9.736641
8683,15.431159
8684,11.52185
8685,14.840277
8686,8.112717
8687,12.096841
8688,9.484929
8689,15.694869
8690,9.894044
8691,11.02806
8692,18.478168
8693,16.049175
8694,18.36425
8695,12.748102
8696,12.778172
8697,34.252697
8698,13.258206
8699,7.9000235
8700,15.465034
8701,12.178641
8702,16.293472
8703,13.824675
8704,15.988627
8705,9.095572
8706,15.309854
8707,15.627867
8708,18.195827
8709,11.435874
8710,14.951776
8711,15.521625
8712,8.950212
8713,24.595043
8714,11.965247
8715,14.755314
8716,12.252286
8717,13.269841
8718,15.051002
8719,8.293102
8720,18.949375
8721,16.802055
8722,13.275901
8723,19.004242
8724,17.632023
8725,11.746805
8726,14.963857
8727,15.437837
8728,13.176106
8729,12.573013
8730,16.245886
8731,31.219688
8732,15.022488
8733,13.84258
8734,14.4815855
8735,17.649483
8736,14.432701
8737,17.370083
8738,17.718513
8739,17.515388
8740,12.322944
8741,16.690071
8742,23.70401
8743,23.802715
8744,7.106002
8745,21.267265
8746,20.087059
8747,17.358559
8748,14.939113
8749,8.306454
8750,14.208097
8751,12.769022
8752,13.173997
8753,13.0897875
8754,9.420447
8755,36.65452
8756,9.853095
8757,12.997731
8758,16.810913
8759,21.430912
8760,19.449268
8761,20.62658
8762,15.598661
8763,16.430305
8764,16.214989
8765,22.524818
8766,17.751823
8767,13.246473
8768,27.849518
8769,8.566394
8770,10.454579
8771,24.642086
8772,15.76134
8773,14.238141
8774,22.97612
8775,8.518045
8776,11.981807
8777,11.761067
8778,12.099275
8779,18.111332
8780,12.298327
8781,21.765705
8782,10.101477
8783,14.182365
8784,13.413694
8785,11.37127
8786,7.6471033
8787,17.258987
8788,9.073052
8789,7.8786945
8790,13.429524
8791,14.682048
8792,16.554844
8793,17.475124
8794,12.656133
8795,14.797343
8796,24.163692
8797,14.209081
8798,14.143714
8799,8.3208885
8800,8.611644
8801,8.471145
8802,17.732952
8803,11.716644
8804,11.366284
8805,10.910698
8806,18.67281
8807,7.4972324
8808,13.100236
8809,20.763042
8810,11.895652
8811,13.862048
8812,11.697085
8813,19.065826
8814,14.225946
8815,15.508143
8816,11.770104
8817,10.875112
8818,16.830017
8819,20.022415
8820,17.524796
8821,15.655781
8822,17.935959
8823,13.947906
8824,24.18787
8825,21.886757
8826,12.253479
8827,12.82558
8828,14.6694
8829,16.680004
8830,13.888597
8831,18.802216
8832,21.05608
8833,13.365749
8834,17.010296
8835,9.459197
8836,14.710327
8837,28.956623
8838,14.234806
8839,21.317219
8840,65.18142
8841,14.4859915
8842,17.886913
8843,12.178218
8844,17.034504
8845,9.666905
8846,48.842518
8847,14.457138
8848,9.474478
8849,14.5824
8850,17.964794
8851,20.439835
8852,14.829389
8853,12.247415
8854,19.32462
8855,12.550207
8856,9.808528
8857,15.882878
8858,11.469392
8859,24.96743
8860,15.585479
8861,14.441722
8862,24.181717
8863,21.822842
8864,8.324372
8865,49.455906
8866,7.8719463
8867,12.364226
8868,22.210571
8869,18.922192
8870,9.291038
8871,8.357815
8872,19.95102
8873,12.840082
8874,10.169642
8875,14.385558
8876,11.183017
8877,16.45959
8878,20.575882
8879,19.858307
8880,18.665802
8881,18.700142
8882,20.470867
8883,9.764191
8884,12.263912
8885,13.547304
8886,14.14721
8887,17.015816
8888,18.21262
8889,14.074973
8890,17.160625
8891,9.651161
8892,16.859982
8893,12.944217
8894,10.880791
8895,10.012793
8896,9.931971
8897,14.790772
8898,6.690318
8899,16.056477
8900,11.870068
8901,15.792609
8902,9.861847
8903,17.539654
8904,11.749822
8905,14.859661
8906,13.547304
8907,14.801364
8908,8.2183
8909,16.61494
8910,11.810817
8911,19.048454
8912,15.88776
8913,17.339668
8914,13.264947
8915,17.657673
8916,16.310753
8917,15.448231
8918,19.331436
8919,17.678429
8920,31.819149
8921,20.359539
8922,8.552666
8923,10.386318
8924,8.3549795
8925,10.2885275
8926,22.552124
8927,9.288806
8928,27.90308
8929,16.202824
8930,10.317765
8931,16.49944
8932,12.735385
8933,11.495754
8934,17.08992
8935,16.047485
8936,14.048711
8937,15.333911
8938,9.628121
8939,10.486568
8940,17.010708
8941,8.44348
8942,16.588383
8943,23.424969
8944,15.398475
8945,10.4438
8946,15.870084
8947,18.101994
8948,17.309643
8949,16.62704
8950,16.354332
8951,8.548975
8952,14.696505
8953,11.459205
8954,13.165288
8955,22.928078
8956,11.3783865
8957,16.973259
8958,11.036998
8959,9.04197
8960,18.30561
8961,13.502604
8962,9.553708
8963,16.333408
8964,17.695004
8965,16.801277
8966,11.402894
8967,10.81227
8968,12.774999
8969,14.742283
8970,16.696392
8971,18.614487
8972,15.360419
8973,15.228225
8974,23.226963
8975,8.976671
8976,15.12085
8977,12.55863
8978,12.446024
8979,17.722374
8980,11.090934
8981,17.529217
8982,13.542771
8983,16.456192
8984,16.528183
8985,18.57528
8986,14.962243
8987,23.215118
8988,18.386127
8989,12.546645
8990,18.931522
8991,11.220359
8992,18.895088
8993,12.2821245
8994,12.508783
8995,8.939721
8996,55.526306
8997,9.283331
8998,11.535483
8999,16.095104
9000,15.513447
9001,42.57217
9002,5.8021517
9003,10.816976
9004,14.816107
9005,17.990974
9006,10.378538
9007,8.778159
9008,6.2087655
9009,12.38765
9010,13.01314
9011,14.082334
9012,13.045793
9013,12.613248
9014,12.590111
9015,9.547099
9016,19.719494
9017,8.422942
9018,15.341014
9019,10.494395
9020,27.477402
9021,9.333686
9022,13.050702
9023,19.37025
9024,15.720902
9025,15.090285
9026,10.289302
9027,15.034915
9028,19.565346
9029,13.000854
9030,14.07566
9031,10.541753
9032,6.344117
9033,12.537328
9034,10.691703
9035,7.834384
9036,15.435475
9037,13.751845
9038,13.345756
9039,18.557102
9040,28.710213
9041,15.218321
9042,33.14554
9043,14.445202
9044,21.411163
9045,20.58699
9046,9.718549
9047,10.614936
9048,13.283681
9049,13.917129
9050,16.631042
9051,20.762547
9052,6.7300386
9053,11.751918
9054,14.957875
9055,26.526386
9056,16.902203
9057,18.567692
9058,17.788467
9059,13.441719
9060,17.506077
9061,7.315504
9062,18.383701
9063,16.517942
9064,18.220467
9065,29.431519
9066,15.643879
9067,14.494193
9068,8.249445
9069,15.570771
9070,20.24688
9071,14.264016
9072,15.900334
9073,15.813976
9074,14.453062
9075,14.999724
9076,15.32656
9077,14.365705
9078,19.29755
9079,11.523759
9080,14.432374
9081,19.905033
9082,20.742218
9083,9.3911295
9084,12.283224
9085,14.957944
9086,10.129491
9087,17.852196
9088,19.829525
9089,14.669563
9090,11.916689
9091,17.794281
9092,15.00501
9093,17.968906
9094,11.110614
9095,15.832715
9096,12.818124
9097,12.396682
9098,18.388275
9099,20.630749
9100,19.168827
9101,12.979626
9102,18.870792
9103,13.120979
9104,10.854279
9105,28.54029
9106,19.96074
9107,13.529356
9108,14.513121
9109,12.02764
9110,14.762601
9111,17.973446
9112,9.232527
9113,19.29633
9114,12.012542
9115,23.478207
9116,17.542107
9117,23.638447
9118,19.11649
9119,9.259281
9120,8.598977
9121,18.312176
9122,17.822758
9123,19.90892
9124,25.20227
9125,16.477795
9126,9.619498
9127,17.796661
9128,17.164455
9129,16.315483
9130,24.612774
9131,14.393132
9132,15.505653
9133,19.54609
9134,17.67836
9135,26.296284
9136,29.559143
9137,9.628722
9138,18.166336
9139,20.359474
9140,36.957607
9141,13.278909
9142,10.8436985
9143,24.10062
9144,18.503628
9145,19.72742
9146,24.198006
9147,11.524822
9148,18.548939
9149,8.177018
9150,20.160126
9151,18.30561
9152,15.543466
9153,17.598309
9154,14.0689535
9155,16.966915
9156,10.799592
9157,15.036545
9158,21.483154
9159,11.0044565
9160,9.026341
9161,14.72239
9162,13.908711
9163,10.855891
9164,9.399591
9165,12.896873
9166,15.969558
9167,20.728432
9168,17.307358
9169,15.183213
9170,17.574615
9171,11.396525
9172,6.646649
9173,10.399993
9174,20.164242
9175,11.207784
9176,11.337783
9177,8.231058
9178,10.978001
9179,15.446467
9180,16.467932
9181,10.9874735
9182,16.630096
9183,17.62511
9184,29.527412
9185,11.198949
9186,14.08647
9187,20.284443
9188,27.74207
9189,15.674447
9190,15.911374
9191,6.084095
9192,9.428416
9193,8.414074
9194,22.397644
9195,16.227127
9196,16.629295
9197,13.426833
9198,14.286392
9199,15.976661
9200,12.004661
9201,18.251606
9202,14.660338
9203,23.594406
9204,12.224358
9205,22.399609
9206,13.985945
9207,10.947942
9208,8.160517
9209,18.11377
9210,15.161683
9211,9.4704
9212,13.376597
9213,16.871586
9214,11.089195
9215,13.072497
9216,12.615612
9217,12.233621
9218,13.117365
9219,13.028826
9220,16.067184
9221,16.658134
9222,7.8684607
9223,8.704545
9224,9.791663
9225,11.501392
9226,14.122203
9227,12.259133
9228,15.666969
9229,32.44616
9230,19.793274
9231,23.767254
9232,13.36415
9233,19.411633
9234,11.163415
9235,19.532059
9236,12.43884
9237,13.971036
9238,22.773266
9239,10.507487
9240,17.887516
9241,12.137946
9242,17.886066
9243,17.022598
9244,13.348075
9245,10.982779
9246,11.639843
9247,7.5056214
9248,10.910575
9249,15.101077
9250,14.566234
9251,11.003338
9252,10.393245
9253,15.362558
9254,12.229473
9255,12.8641405
9256,14.906533
9257,21.679642
9258,13.307257
9259,18.372295
9260,101.61017
9261,16.600822
9262,12.079044
9263,13.015275
9264,20.032055
9265,19.541534
9266,15.251203
9267,17.313107
9268,14.711514
9269,15.618427
9270,18.947994
9271,15.260253
9272,37.87562
9273,17.642246
9274,15.071513
9275,15.99113
9276,20.794975
9277,21.048187
9278,19.931377
9279,15.8673725
9280,15.730957
9281,6.2724514
9282,13.275714
9283,10.855891
9284,12.54786
9285,20.588871
9286,12.770934
9287,11.93016
9288,18.668041
9289,15.699926
9290,22.921558
9291,25.201954
9292,14.344355
9293,14.540005
9294,14.285364
9295,13.495669
9296,19.824932
9297,34.308968
9298,20.942192
9299,8.100845
9300,12.296708
9301,8.867074
9302,13.3345175
9303,26.252563
9304,10.160009
9305,12.474249
9306,8.457452
9307,17.32026
9308,14.669445
9309,15.861984
9310,15.294915
9311,25.64423
9312,15.172427
9313,13.076368
9314,7.7976065
9315,16.157665
9316,11.290866
9317,14.198066
9318,12.674227
9319,15.950462
9320,12.045974
9321,14.087169
9322,12.255214
9323,16.146275
9324,26.55167
9325,19.26767
9326,11.094556
9327,11.551454
9328,10.780003
9329,14.889749
9330,10.040498
9331,17.379475
9332,24.079273
9333,15.260579
9334,45.06873
9335,23.642143
9336,15.640089
9337,14.887029
9338,15.530395
9339,12.215595
9340,14.124678
9341,17.716274
9342,11.218703
9343,22.002113
9344,15.699538
9345,14.230743
9346,15.490714
9347,13.589551
9348,13.337137
9349,23.131763
9350,11.794554
9351,22.753227
9352,25.005177
9353,41.62988
9354,18.951122
9355,19.15472
9356,12.372895
9357,14.543056
9358,8.9040575
9359,19.867748
9360,13.189597
9361,11.593732
9362,16.218767
9363,9.412508
9364,16.645866
9365,12.46771
9366,26.221611
9367,13.648273
9368,14.806848
9369,17.460709
9370,7.192382
9371,12.672969
9372,12.238452
9373,7.7934923
9374,19.0099
9375,15.669028
9376,21.19096
9377,14.37038
9378,18.333149
9379,17.205906
9380,16.19878
9381,9.344714
9382,22.556637
9383,14.278819
9384,12.112884
9385,18.07827
9386,14.780563
9387,18.765526
9388,18.095203
9389,8.016315
9390,11.609614
9391,13.357654
9392,16.634548
9393,21.094055
9394,10.218749
9395,16.972149
9396,10.693506
9397,12.666402
9398,11.412555
9399,22.425465
9400,15.396222
9401,12.172996
9402,14.129581
9403,18.774471
9404,10.162552
9405,15.405198
9406,10.353504
9407,10.041379
9408,9.016606
9409,5.486323
9410,14.409972
9411,12.588837
9412,16.312977
9413,17.006523
